horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
3,15,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-30,45.0
0,16,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,16,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,16,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,16,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,16,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,16,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,16,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,16,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,16,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,16,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-09,4.0
0,16,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-09,5.0
0,16,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,16,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,16,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-09,7.0
0,16,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-09,8.0
0,16,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-09,9.0
0,16,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-09,10.0
0,16,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-09,11.0
0,16,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-09,13.0
0,16,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-09,14.0
0,16,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-09,17.0
0,16,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-09,19.0
0,16,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-09,22.0
1,16,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,16,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,16,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,16,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-16,2.0
1,16,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-16,2.0
1,16,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-16,3.0
1,16,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-16,3.0
1,16,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-16,3.0
1,16,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-16,4.0
1,16,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-16,4.0
1,16,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-16,5.0
1,16,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-16,6.0
1,16,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-16,6.0
1,16,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-16,7.0
1,16,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-16,8.0
1,16,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-16,9.0
1,16,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-16,10.0
1,16,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-16,11.0
1,16,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-16,13.0
1,16,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-16,15.0
1,16,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-16,18.0
1,16,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-16,20.0
1,16,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-16,23.0
2,16,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,16,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,16,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,16,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-23,2.0
2,16,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-23,2.0
2,16,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-23,2.0
2,16,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-23,3.0
2,16,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-23,3.0
2,16,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-23,3.0
2,16,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-23,4.0
2,16,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-23,4.0
2,16,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-23,5.0
2,16,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-23,6.0
2,16,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-23,7.0
2,16,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-23,7.0
2,16,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-23,8.0
2,16,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-23,9.0
2,16,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-23,10.0
2,16,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-23,12.0
2,16,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-23,13.0
2,16,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-23,16.0
2,16,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-23,18.0
2,16,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-23,21.0
3,16,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-30,1.0
3,16,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-30,1.0
3,16,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-30,1.0
3,16,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,16,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,16,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-30,3.0
3,16,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-30,3.0
3,16,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-30,3.0
3,16,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-30,3.0
3,16,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-30,4.0
3,16,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-30,5.0
3,16,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-30,6.0
3,16,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-30,7.0
3,16,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-30,8.0
3,16,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-30,9.0
3,16,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-30,10.0
3,16,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-30,11.0
3,16,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-30,12.0
3,16,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-30,14.0
3,16,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-30,16.0
3,16,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-30,19.0
3,16,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-30,21.0
3,16,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-30,25.0
0,17,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,17,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,17,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,17,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-09,7.0
0,17,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-09,8.0
0,17,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-09,9.0
0,17,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-09,12.0
0,17,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-09,15.0
0,17,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-09,17.0
0,17,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-09,21.0
0,17,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-09,26.0
0,17,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-09,31.0
0,17,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-09,35.0
0,17,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-09,40.0
0,17,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-09,46.0
0,17,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-09,52.0
0,17,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-09,59.0
0,17,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-09,65.0
0,17,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-09,74.0
0,17,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-09,85.0
0,17,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-09,102.0
0,17,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-09,120.0
0,17,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-09,138.0
1,17,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-16,5.0
1,17,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-16,5.0
1,17,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-16,5.0
1,17,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-16,7.0
1,17,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-16,9.0
1,17,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-16,12.0
1,17,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-16,15.0
1,17,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-16,18.0
1,17,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-16,21.0
1,17,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-16,25.0
1,17,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-16,28.0
1,17,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-16,31.0
1,17,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-16,35.0
1,17,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-16,38.0
1,17,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-16,42.0
1,17,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-16,46.0
1,17,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-16,51.0
1,17,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-16,56.0
1,17,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-16,62.0
1,17,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-16,71.0
1,17,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-16,89.0
1,17,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-16,105.0
1,17,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-16,126.0
2,17,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,17,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,17,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,17,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-23,3.0
2,17,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-23,7.0
2,17,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-23,11.0
2,17,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-23,14.0
2,17,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-23,17.0
2,17,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-23,19.0
2,17,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-23,21.0
2,17,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-23,26.0
2,17,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-23,33.0
2,17,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-23,41.0
2,17,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-23,48.0
2,17,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-23,55.0
2,17,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-23,63.0
2,17,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-23,73.0
2,17,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-23,82.0
2,17,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-23,95.0
2,17,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-23,112.0
2,17,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-23,140.0
2,17,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-23,167.0
2,17,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-23,197.0
3,17,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,17,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,17,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,17,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,17,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-30,6.0
3,17,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-30,9.0
3,17,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-30,11.0
3,17,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-30,14.0
3,17,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-30,16.0
3,17,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-30,19.0
3,17,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-30,21.0
3,17,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-30,25.0
3,17,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-30,31.0
3,17,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-30,38.0
3,17,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-30,44.0
3,17,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-30,51.0
3,17,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-30,60.0
3,17,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-30,69.0
3,17,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-30,80.0
3,17,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-30,94.0
3,17,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-30,118.0
3,17,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-30,143.0
3,17,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-30,174.0
0,18,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,18,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-09,1.0
0,18,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,18,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,18,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,18,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,18,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-09,4.0
0,18,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,18,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-09,8.0
0,18,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-09,11.0
0,18,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-09,14.0
0,18,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-09,17.0
0,18,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-09,20.0
0,18,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-09,23.0
0,18,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-09,27.0
0,18,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-09,30.0
0,18,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-09,34.0
0,18,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-09,38.0
0,18,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-09,44.0
0,18,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-09,51.0
0,18,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-09,62.0
0,18,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-09,74.0
0,18,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-09,89.0
1,18,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,18,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,18,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,18,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,18,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,18,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-16,0.0
1,18,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,18,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-16,3.0
1,18,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-16,4.0
1,18,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-16,6.0
1,18,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-16,9.0
1,18,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-16,12.0
1,18,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-16,16.0
1,18,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-16,20.0
1,18,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-16,23.0
1,18,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-16,27.0
1,18,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-16,31.0
1,18,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-16,37.0
1,18,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-16,43.0
1,18,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-16,51.0
1,18,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-16,63.0
1,18,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-16,77.0
1,18,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-16,95.0
2,18,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,18,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,18,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,18,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,18,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,18,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,18,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,18,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,18,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-23,3.0
2,18,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-23,7.0
2,18,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-23,11.0
2,18,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-23,17.0
2,18,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-23,22.0
2,18,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-23,28.0
2,18,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-23,33.0
2,18,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-23,40.0
2,18,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-23,47.0
2,18,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-23,54.0
2,18,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-23,62.0
2,18,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-23,74.0
2,18,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-23,94.0
2,18,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-23,110.0
2,18,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-23,132.0
3,18,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,18,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,18,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,18,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,18,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,18,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-30,1.0
3,18,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-30,2.0
3,18,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-30,4.0
3,18,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-30,5.0
3,18,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-30,6.0
3,18,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-30,13.0
3,18,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-30,21.0
3,18,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-30,30.0
3,18,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-30,41.0
3,18,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-30,49.0
3,18,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-30,59.0
3,18,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-30,70.0
3,18,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-30,83.0
3,18,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-30,97.0
3,18,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-30,116.0
3,18,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-30,143.0
3,18,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-30,167.0
3,18,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-30,198.0
0,19,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,19,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-09,2.0
0,19,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-09,3.0
0,19,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-09,4.0
0,19,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-09,4.0
0,19,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-09,5.0
0,19,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-09,5.0
0,19,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,19,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,19,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-09,6.0
0,19,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-09,7.0
0,19,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-09,7.0
0,19,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-09,8.0
0,19,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-09,10.0
0,19,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-09,11.0
0,19,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-09,13.0
0,19,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-09,14.0
0,19,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-09,16.0
0,19,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-09,18.0
0,19,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-09,21.0
0,19,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-09,24.0
0,19,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-09,28.0
0,19,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-09,32.0
1,19,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,19,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,19,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-16,1.0
1,19,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-16,3.0
1,19,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-16,4.0
1,19,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-16,5.0
1,19,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-16,5.0
1,19,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-16,6.0
1,19,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-16,6.0
1,19,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-16,7.0
1,19,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-16,8.0
1,19,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-16,9.0
1,19,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-16,10.0
1,19,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-16,12.0
1,19,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-16,14.0
1,19,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-16,16.0
1,19,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-16,18.0
1,19,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-16,20.0
1,19,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-16,23.0
1,19,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-16,26.0
1,19,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-16,31.0
1,19,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-16,36.0
1,19,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-16,41.0
2,19,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,19,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,19,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-23,0.0
2,19,quantile,0.1,2026-05-09,wk inc flu hosp,2026-05-23,1.0
2,19,quantile,0.15,2026-05-09,wk inc flu hosp,2026-05-23,3.0
2,19,quantile,0.2,2026-05-09,wk inc flu hosp,2026-05-23,4.0
2,19,quantile,0.25,2026-05-09,wk inc flu hosp,2026-05-23,4.0
2,19,quantile,0.3,2026-05-09,wk inc flu hosp,2026-05-23,5.0
2,19,quantile,0.35,2026-05-09,wk inc flu hosp,2026-05-23,6.0
2,19,quantile,0.4,2026-05-09,wk inc flu hosp,2026-05-23,7.0
2,19,quantile,0.45,2026-05-09,wk inc flu hosp,2026-05-23,8.0
2,19,quantile,0.5,2026-05-09,wk inc flu hosp,2026-05-23,10.0
2,19,quantile,0.55,2026-05-09,wk inc flu hosp,2026-05-23,11.0
2,19,quantile,0.6,2026-05-09,wk inc flu hosp,2026-05-23,12.0
2,19,quantile,0.65,2026-05-09,wk inc flu hosp,2026-05-23,14.0
2,19,quantile,0.7,2026-05-09,wk inc flu hosp,2026-05-23,16.0
2,19,quantile,0.75,2026-05-09,wk inc flu hosp,2026-05-23,19.0
2,19,quantile,0.8,2026-05-09,wk inc flu hosp,2026-05-23,21.0
2,19,quantile,0.85,2026-05-09,wk inc flu hosp,2026-05-23,24.0
2,19,quantile,0.9,2026-05-09,wk inc flu hosp,2026-05-23,28.0
2,19,quantile,0.95,2026-05-09,wk inc flu hosp,2026-05-23,33.0
2,19,quantile,0.975,2026-05-09,wk inc flu hosp,2026-05-23,39.0
2,19,quantile,0.99,2026-05-09,wk inc flu hosp,2026-05-23,45.0
3,19,quantile,0.01,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,19,quantile,0.025,2026-05-09,wk inc flu hosp,2026-05-30,0.0
3,19,quantile,0.05,2026-05-09,wk inc flu hosp,2026-05-30,0.0
